event_id,timestamp,host_id,user_hash,session_id,step,parent_process,process,event_type,target,relation,signed,notarized,gatekeeper_bypass,xprotect_detection,privilege_escalation,persistence_write,sensitive_access,network_beacon,file_write_count,bytes_out,command_risk,scenario,mitre_technique,label,data_source
evt-0018-5,2026-01-15 10:11:39+00:00,mac-024,user-32402,session-0018,5,mdworker,Notes,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,3,1097,0.07682383930473936,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-0,2026-01-15 10:13:01+00:00,mac-027,user-66855,session-0019,0,launchd,Terminal,exec,/bin/zsh,executes,1,1,0,0,0,0,0,0,4,550,0.1014356023018973,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-1,2026-01-15 10:13:22+00:00,mac-027,user-66855,session-0019,1,Terminal,zsh,exec,/usr/local/bin/brew,executes,0,0,0,0,0,0,0,0,1,437,0.21229673966936835,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-2,2026-01-15 10:13:38+00:00,mac-027,user-66855,session-0019,2,zsh,brew,network_connect,packages.example,connects,0,0,0,0,0,0,0,0,5,1469,0.2704367989685504,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-3,2026-01-15 10:14:00+00:00,mac-027,user-66855,session-0019,3,brew,softwareupdated,file_write,/Library/Updates,writes,1,1,0,0,0,1,0,0,52,364,0.3320950573854703,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-4,2026-01-15 10:14:19+00:00,mac-027,user-66855,session-0019,4,softwareupdated,security,file_read,login.keychain-db,reads,1,1,0,0,0,0,1,0,5,5151,0.3090121150195757,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0019-5,2026-01-15 10:14:37+00:00,mac-027,user-66855,session-0019,5,security,backupd,network_connect,backup.example,connects,1,1,0,0,0,0,0,1,3,6852,0.22784514673252385,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-0,2026-01-15 10:20:02+00:00,mac-006,user-57610,session-0020,0,launchd,mdworker,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,2,1391,0.062168976360118464,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-1,2026-01-15 10:20:23+00:00,mac-006,user-57610,session-0020,1,mdworker,Mail,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,1,257,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-2,2026-01-15 10:20:40+00:00,mac-006,user-57610,session-0020,2,Mail,Calendar,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,4,1667,0.05821785585185865,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-3,2026-01-15 10:21:01+00:00,mac-006,user-57610,session-0020,3,Calendar,WindowServer,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,5,1424,0.020186854238552137,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-4,2026-01-15 10:21:19+00:00,mac-006,user-57610,session-0020,4,WindowServer,Calendar,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,2,492,0.08208965523845058,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0020-5,2026-01-15 10:21:38+00:00,mac-006,user-57610,session-0020,5,Calendar,Calendar,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,6,1396,0.021865211949800616,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-0,2026-01-15 10:31:00+00:00,mac-012,user-94679,session-0021,0,launchd,Notes,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,3,766,0.038761029061210435,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-1,2026-01-15 10:31:23+00:00,mac-012,user-94679,session-0021,1,Notes,Preview,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,5,1477,0.024409982768544683,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-2,2026-01-15 10:31:41+00:00,mac-012,user-94679,session-0021,2,Preview,Finder,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,1,2849,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-3,2026-01-15 10:32:01+00:00,mac-012,user-94679,session-0021,3,Finder,Mail,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,0,1339,0.006840097417036284,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-4,2026-01-15 10:32:18+00:00,mac-012,user-94679,session-0021,4,Mail,backupd,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,3,1347,0.06113707771204635,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0021-5,2026-01-15 10:32:36+00:00,mac-012,user-94679,session-0021,5,backupd,Finder,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,4,1792,0.05884637674834206,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-0,2026-01-15 10:38:00+00:00,mac-017,user-53597,session-0022,0,launchd,softwareupdated,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,2,2087,0.023122151196413466,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-1,2026-01-15 10:38:23+00:00,mac-017,user-53597,session-0022,1,softwareupdated,Mail,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,1,334,0.06976033908234361,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-2,2026-01-15 10:38:42+00:00,mac-017,user-53597,session-0022,2,Mail,Preview,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,2,2377,0.04732334558743229,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-3,2026-01-15 10:38:57+00:00,mac-017,user-53597,session-0022,3,Preview,Mail,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,3,1524,0.0864873701905828,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-4,2026-01-15 10:39:18+00:00,mac-017,user-53597,session-0022,4,Mail,Mail,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,4,719,0.01419007451112881,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0022-5,2026-01-15 10:39:38+00:00,mac-017,user-53597,session-0022,5,Mail,WindowServer,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,2,1719,0.007702943294207752,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-0,2026-01-15 10:42:00+00:00,mac-028,user-36415,session-0023,0,launchd,Finder,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,274,0.061550001260303355,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-1,2026-01-15 10:42:20+00:00,mac-028,user-36415,session-0023,1,Finder,softwareupdated,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,8,1467,0.05390188184557877,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-2,2026-01-15 10:42:42+00:00,mac-028,user-36415,session-0023,2,softwareupdated,Preview,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,5,2977,0.012835803510235243,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-3,2026-01-15 10:43:01+00:00,mac-028,user-36415,session-0023,3,Preview,Preview,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,3,245,0.08655793903487201,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-4,2026-01-15 10:43:20+00:00,mac-028,user-36415,session-0023,4,Preview,Mail,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,2,931,0.02770860962586289,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0023-5,2026-01-15 10:43:37+00:00,mac-028,user-36415,session-0023,5,Mail,Safari,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,8,554,0.09573184026389933,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0024-0,2026-01-15 10:52:00+00:00,mac-014,user-82075,session-0024,0,launchd,Safari,network_connect,downloads.example,connects,1,1,0,0,0,0,0,0,4,443,0.017213909421567742,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0024-1,2026-01-15 10:52:21+00:00,mac-014,user-82075,session-0024,1,Safari,softwareupdated,file_write,/tmp/sample.bin,writes,1,1,0,0,0,0,0,0,4,191,0.0,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0024-2,2026-01-15 10:52:39+00:00,mac-014,user-82075,session-0024,2,softwareupdated,Finder,exec,/bin/sh,executes,1,1,0,0,0,0,0,0,6,512,0.005232864250618592,download_execute,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0024-3,2026-01-15 10:52:58+00:00,mac-014,user-82075,session-0024,3,Finder,backupd,file_write,/tmp/sample.bin,writes,1,1,0,0,0,0,0,0,3,300,0.025169495378241022,download_execute,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0024-4,2026-01-15 10:53:19+00:00,mac-014,user-82075,session-0024,4,backupd,mdworker,exec,/tmp/sample.bin,executes,1,1,0,0,1,0,0,0,4,350,0.09748972732593299,download_execute,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0024-5,2026-01-15 10:53:38+00:00,mac-014,user-82075,session-0024,5,mdworker,Safari,network_connect,control.example,connects,1,1,0,0,0,0,0,1,7,136,0.20599354084276683,download_execute,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0025-0,2026-01-15 10:57:00+00:00,mac-016,user-29786,session-0025,0,launchd,softwareupdated,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,4,341,0.03023305993502011,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0025-1,2026-01-15 10:57:20+00:00,mac-016,user-29786,session-0025,1,softwareupdated,Mail,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,5,365,0.04820919932078845,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0025-2,2026-01-15 10:57:38+00:00,mac-016,user-29786,session-0025,2,Mail,Mail,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,3,1419,0.01124786264619091,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0025-3,2026-01-15 10:58:00+00:00,mac-016,user-29786,session-0025,3,Mail,Safari,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,3,925,0.05246798602674309,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0025-4,2026-01-15 10:58:17+00:00,mac-016,user-29786,session-0025,4,Safari,Mail,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,2,2245,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0025-5,2026-01-15 10:58:37+00:00,mac-016,user-29786,session-0025,5,Mail,WindowServer,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,10,956,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0026-0,2026-01-15 11:04:03+00:00,mac-015,user-45660,session-0026,0,launchd,Safari,network_connect,download.example,connects,1,1,0,0,0,0,0,0,4,1996,0.0,gatekeeper_bypass,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0026-1,2026-01-15 11:04:23+00:00,mac-015,user-45660,session-0026,1,Safari,Archive Utility,file_write,~/Downloads/demo.zip,writes,1,1,0,0,0,0,0,0,5,907,0.0,gatekeeper_bypass,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0026-2,2026-01-15 11:04:41+00:00,mac-015,user-45660,session-0026,2,Archive Utility,xattr,exec,/usr/bin/xattr,executes,0,0,0,0,0,0,0,0,3,614,0.24545696626994384,gatekeeper_bypass,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0026-3,2026-01-15 11:04:59+00:00,mac-015,user-45660,session-0026,3,xattr,Finder,gatekeeper_bypass,unsigned-app.app,bypasses,0,0,1,0,0,0,0,0,4,975,0.6001990051032317,gatekeeper_bypass,T1553.001,1,synthetic macOS Endpoint Security-style fixture
evt-0026-4,2026-01-15 11:05:18+00:00,mac-015,user-45660,session-0026,4,Finder,unsigned-app,exec,unsigned-app.app,executes,0,0,0,0,0,0,0,0,3,659,0.23091315500519322,gatekeeper_bypass,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0026-5,2026-01-15 11:05:36+00:00,mac-015,user-45660,session-0026,5,unsigned-app,unsigned-app,network_connect,callback.example,connects,0,0,0,0,0,0,0,1,5,342,0.4284402675285709,gatekeeper_bypass,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0027-0,2026-01-15 11:11:03+00:00,mac-021,user-35761,session-0027,0,launchd,Preview,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,1,970,0.053755062400661024,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0027-1,2026-01-15 11:11:22+00:00,mac-021,user-35761,session-0027,1,Preview,Finder,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,2,761,0.005338943668245166,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0027-2,2026-01-15 11:11:38+00:00,mac-021,user-35761,session-0027,2,Finder,softwareupdated,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,7,2713,0.07161349523345091,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0027-3,2026-01-15 11:11:59+00:00,mac-021,user-35761,session-0027,3,softwareupdated,Mail,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,5,1059,0.04196496765287593,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0027-4,2026-01-15 11:12:18+00:00,mac-021,user-35761,session-0027,4,Mail,Finder,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,3,1740,0.041163936833196524,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0027-5,2026-01-15 11:12:39+00:00,mac-021,user-35761,session-0027,5,Finder,softwareupdated,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,3,2597,0.00950310637896196,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-0,2026-01-15 11:18:03+00:00,mac-003,user-82075,session-0028,0,launchd,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,9,332,0.041336447815436855,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-1,2026-01-15 11:18:21+00:00,mac-003,user-82075,session-0028,1,softwareupdated,mdworker,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,6,313,0.049711855021288526,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-2,2026-01-15 11:18:42+00:00,mac-003,user-82075,session-0028,2,mdworker,WindowServer,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,1311,0.04004998391037718,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-3,2026-01-15 11:19:01+00:00,mac-003,user-82075,session-0028,3,WindowServer,Finder,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,6,1467,0.02184962255747558,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-4,2026-01-15 11:19:19+00:00,mac-003,user-82075,session-0028,4,Finder,Finder,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,2,1830,0.026542094928460505,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0028-5,2026-01-15 11:19:36+00:00,mac-003,user-82075,session-0028,5,Finder,softwareupdated,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,3,363,0.026703062651431065,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-0,2026-01-15 11:25:00+00:00,mac-007,user-60226,session-0029,0,launchd,Calendar,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,1,444,0.027664966490433034,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-1,2026-01-15 11:25:21+00:00,mac-007,user-60226,session-0029,1,Calendar,mdworker,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,6,1831,0.03717078975677757,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-2,2026-01-15 11:25:42+00:00,mac-007,user-60226,session-0029,2,mdworker,Mail,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,3,2534,0.005057845922039908,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-3,2026-01-15 11:25:57+00:00,mac-007,user-60226,session-0029,3,Mail,Notes,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,1,516,0.026768192332502667,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-4,2026-01-15 11:26:19+00:00,mac-007,user-60226,session-0029,4,Notes,Finder,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,6,942,0.0195061517807289,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0029-5,2026-01-15 11:26:36+00:00,mac-007,user-60226,session-0029,5,Finder,Mail,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,4,1409,0.027706314506746633,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0030-0,2026-01-15 11:32:03+00:00,mac-023,user-29786,session-0030,0,launchd,Safari,network_connect,downloads.example,connects,1,1,0,0,0,0,0,0,5,6728,0.014232074201691505,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0030-1,2026-01-15 11:32:21+00:00,mac-023,user-29786,session-0030,1,Safari,curl,file_write,/tmp/sample.bin,writes,1,1,0,0,0,0,0,0,4,472,0.03639289053699363,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0030-2,2026-01-15 11:32:38+00:00,mac-023,user-29786,session-0030,2,curl,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,3,855,0.24871538872589014,download_execute,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0030-3,2026-01-15 11:32:59+00:00,mac-023,user-29786,session-0030,3,sh,chmod,file_write,/tmp/sample.bin,writes,0,0,0,0,0,0,0,0,7,3532,0.28022986829632934,download_execute,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0030-4,2026-01-15 11:33:18+00:00,mac-023,user-29786,session-0030,4,chmod,sample.bin,exec,/tmp/sample.bin,executes,0,0,0,1,1,0,0,0,6,2471,0.21854161086044388,download_execute,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0030-5,2026-01-15 11:33:37+00:00,mac-023,user-29786,session-0030,5,sample.bin,sample.bin,network_connect,control.example,connects,0,0,0,0,0,0,0,1,0,1365,0.45248088537883163,download_execute,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0031-0,2026-01-15 11:37:01+00:00,mac-023,user-75446,session-0031,0,launchd,Safari,network_connect,update.example,connects,1,1,0,0,0,0,0,0,3,1062,0.05106136512424278,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0031-1,2026-01-15 11:37:22+00:00,mac-023,user-75446,session-0031,1,Safari,installer,file_write,/tmp/helper,writes,1,1,0,0,0,0,0,0,8,1365,0.039822078621787105,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0031-2,2026-01-15 11:37:39+00:00,mac-023,user-75446,session-0031,2,installer,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,8,1836,0.23800893931581235,launchagent_persistence,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0031-3,2026-01-15 11:37:58+00:00,mac-023,user-75446,session-0031,3,sh,defaults,file_write,~/Library/LaunchAgents/com.demo.agent.plist,writes,0,0,0,0,0,1,0,0,7,1742,0.5621990724082752,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0031-4,2026-01-15 11:38:20+00:00,mac-023,user-75446,session-0031,4,defaults,launchctl,exec,com.demo.agent,executes,0,0,0,0,1,1,0,0,5,2215,0.5225656707476366,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0031-5,2026-01-15 11:38:37+00:00,mac-023,user-75446,session-0031,5,launchctl,helper,exec,/tmp/helper,executes,0,0,0,0,0,0,0,0,3,1861,0.24396143198042886,launchagent_persistence,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0032-0,2026-01-15 11:48:00+00:00,mac-008,user-25119,session-0032,0,launchd,Mail,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,1,2527,0.04983442175635243,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0032-1,2026-01-15 11:48:20+00:00,mac-008,user-25119,session-0032,1,Mail,Preview,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,4,927,0.05696309878500071,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0032-2,2026-01-15 11:48:39+00:00,mac-008,user-25119,session-0032,2,Preview,Preview,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,7,298,0.058121366788905005,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0032-3,2026-01-15 11:49:00+00:00,mac-008,user-25119,session-0032,3,Preview,Safari,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,1,1357,0.013411006764132063,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0032-4,2026-01-15 11:49:19+00:00,mac-008,user-25119,session-0032,4,Safari,softwareupdated,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,3,886,0.025460151642959873,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0032-5,2026-01-15 11:49:37+00:00,mac-008,user-25119,session-0032,5,softwareupdated,Preview,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,5,1799,0.010977201090331526,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0033-0,2026-01-15 11:54:02+00:00,mac-001,user-54905,session-0033,0,launchd,Terminal,exec,/bin/zsh,executes,1,1,0,0,0,0,0,0,7,669,0.06563370085644388,credential_access,T1059,1,synthetic macOS Endpoint Security-style fixture
